date,product_id,product_name,category,sub_category,cost_price,base_msrp,current_price,discount_pct,is_promotion,competitor_1_price,competitor_2_price,competitor_3_price,comp_avg_price,comp_min_price,price_diff_vs_comp_avg,price_ratio_vs_min,product_rating,rating_count,units_sold,revenue,gross_profit,profit_margin_pct,stock_level,stockout_flag,day_of_week,month,is_weekend,is_holiday,macro_economic_index,sales_channel
2025-10-11,PROD_SPRT_004,AeroGlide High-Speed Folding Kick Scooter,Sports & Outdoors,Action Sports,42.0,89.99,86.66,3.7,0,86.16,87.35,95.59,89.7,86.16,-3.04,1.0058,4.4,430,39,3379.74,1741.74,51.53,290,0,Saturday,10,1,0,99.97,Direct Web Store
2025-10-12,PROD_ELEC_001,Aura Pro Wireless Noise-Cancelling Headphones,Electronics,Audio,110.0,199.99,186.99,6.5,0,196.32,215.11,170.68,194.04,170.68,-7.05,1.0956,4.6,1240,37,6918.63,2848.63,41.17,450,0,Sunday,10,1,0,100.67,Mobile App
2025-10-12,PROD_ELEC_002,UltraView 27-inch 4K UHD Gaming Monitor,Electronics,Monitors,210.0,349.99,332.14,5.1,0,358.14,359.36,321.47,346.32,321.47,-14.18,1.0332,4.7,890,35,11624.9,4274.9,36.77,280,0,Sunday,10,1,0,100.67,Amazon Marketplace
2025-10-12,PROD_ELEC_003,Vortex Pulse Smartwatch with Heart Rate & GPS,Electronics,Wearables,75.0,149.99,144.44,3.7,0,150.96,137.87,141.03,143.29,137.87,1.15,1.0477,4.4,2150,36,5199.84,2499.84,48.08,600,0,Sunday,10,1,0,100.67,Direct Web Store
2025-10-12,PROD_ELEC_004,HyperCharge 65W GaN Fast Charger Multi-Port,Electronics,Accessories,14.0,39.99,39.63,0.9,0,42.87,36.0,35.5,38.12,35.5,1.51,1.1163,4.8,4320,22,871.86,563.86,64.67,1200,0,Sunday,10,1,0,100.67,Mobile App
2025-10-12,PROD_ELEC_005,NovaCast 4K Streaming Media Player HDR,Electronics,Home Entertainment,22.0,49.99,46.09,7.8,0,51.81,53.18,45.04,50.01,45.04,-3.92,1.0233,4.5,3100,32,1474.88,770.88,52.27,850,0,Sunday,10,1,0,100.67,Amazon Marketplace
2025-10-12,PROD_APP_001,AeroFit Men's Breathable Running Performance Jacket,Apparel,Activewear,28.0,69.99,69.64,0.5,0,68.18,64.46,66.12,66.25,64.46,3.39,1.0804,4.3,640,34,2367.76,1415.76,59.79,520,0,Sunday,10,1,0,100.67,Direct Web Store
2025-10-12,PROD_APP_002,Lumina Seamless High-Waist Workout Leggings,Apparel,Activewear,16.0,44.99,44.41,1.3,0,45.33,44.18,43.42,44.31,43.42,0.1,1.0228,4.7,1820,28,1243.48,795.48,63.97,940,0,Sunday,10,1,0,100.67,Amazon Marketplace
2025-10-12,PROD_APP_003,Oxford Heritage Slim-Fit Organic Cotton Shirt,Apparel,Casual Wear,22.0,54.99,51.09,7.1,0,55.41,54.28,51.14,53.61,51.14,-2.52,0.999,4.5,510,48,2452.32,1396.32,56.94,410,0,Sunday,10,1,0,100.67,Direct Web Store
2025-10-12,PROD_APP_004,ThermalShield Lightweight Down Winter Puffer,Apparel,Outerwear,48.0,119.99,118.31,1.4,0,114.45,128.2,99.46,114.04,99.46,4.27,1.1895,4.6,980,22,2602.82,1546.82,59.43,310,0,Sunday,10,1,0,100.67,Mobile App
2025-10-12,PROD_HOME_001,ChefMaster 8-in-1 Digital Air Fryer & Roaster 6Qt,Home & Kitchen,Kitchen Appliances,45.0,99.99,93.89,6.1,0,106.79,90.63,92.39,96.6,90.63,-2.71,1.036,4.7,3450,46,4318.94,2248.94,52.07,390,0,Sunday,10,1,0,100.67,Mobile App
2025-10-12,PROD_HOME_002,BaristaTouch 15-Bar Espresso & Cappuccino Machine,Home & Kitchen,Coffee Machines,95.0,189.99,180.68,4.9,0,202.88,186.89,186.03,191.93,186.03,-11.25,0.9712,4.5,1120,46,8311.28,3941.28,47.42,210,0,Sunday,10,1,0,100.67,Direct Web Store
2025-10-12,PROD_HOME_003,PureBreeze HEPA Smart Air Purifier with Sensor,Home & Kitchen,Home Appliances,55.0,129.99,127.91,1.6,0,133.11,125.26,123.29,127.22,123.29,0.69,1.0375,4.6,1430,45,5755.95,3280.95,57.0,480,0,Sunday,10,1,0,100.67,Direct Web Store
2025-10-12,PROD_HOME_004,ErgoRest Memory Foam Ergonomic Pillow Pair,Home & Kitchen,Bedding,18.0,49.99,46.39,7.2,0,48.66,47.72,49.06,48.48,47.72,-2.09,0.9721,4.4,890,44,2041.16,1249.16,61.2,720,0,Sunday,10,1,0,100.67,Mobile App
2025-10-12,PROD_BEAU_001,Radiance Renewal Peptide & Vitamin C Facial Serum,Health & Beauty,Skincare,8.5,29.99,28.88,3.7,0,29.0,28.57,30.15,29.24,28.57,-0.36,1.0109,4.8,2890,24,693.12,489.12,70.57,1100,0,Sunday,10,1,0,100.67,Direct Web Store
2025-10-12,PROD_BEAU_002,SonicShine Ultrasonic Electric Toothbrush Set,Health & Beauty,Oral Care,24.0,59.99,58.67,2.2,0,60.61,62.68,56.97,60.09,56.97,-1.42,1.0298,4.6,1640,29,1701.43,1005.43,59.09,580,0,Sunday,10,1,0,100.67,Mobile App
2025-10-12,PROD_BEAU_003,VitalGlow Deep Moisturizing Hydration Complex,Health & Beauty,Skincare,11.0,34.99,33.87,3.2,0,37.17,34.03,30.46,33.89,30.46,-0.02,1.112,4.5,1210,27,914.49,617.49,67.52,870,0,Sunday,10,1,0,100.67,Mobile App
2025-10-12,PROD_SPRT_001,TrailBlazer Lightweight Aluminum Trekking Poles,Sports & Outdoors,Outdoor Gear,15.0,39.99,37.19,7.0,0,43.3,42.41,38.6,41.44,38.6,-4.25,0.9635,4.7,780,35,1301.65,776.65,59.67,420,0,Sunday,10,1,0,100.67,Mobile App
2025-10-12,PROD_SPRT_002,FlexCore Adjustable Dumbbell Set (5-52.5 lbs),Sports & Outdoors,Fitness,140.0,279.99,259.55,7.3,0,296.36,281.78,274.86,284.33,274.86,-24.78,0.9443,4.8,2340,34,8824.7,4064.7,46.06,160,0,Sunday,10,1,0,100.67,Mobile App
2025-10-12,PROD_SPRT_003,HydroShield 32oz Insulated Stainless Steel Bottle,Sports & Outdoors,Hydration,9.0,24.99,23.07,7.7,0,26.18,22.39,24.83,24.47,22.39,-1.4,1.0304,4.9,5600,56,1291.92,787.92,60.99,1500,0,Sunday,10,1,0,100.67,Direct Web Store
2025-10-12,PROD_SPRT_004,AeroGlide High-Speed Folding Kick Scooter,Sports & Outdoors,Action Sports,42.0,89.99,87.47,2.8,0,89.76,90.71,91.73,90.73,89.76,-3.26,0.9745,4.4,430,31,2711.57,1409.57,51.98,290,0,Sunday,10,1,0,100.67,Mobile App
2025-10-13,PROD_ELEC_001,Aura Pro Wireless Noise-Cancelling Headphones,Electronics,Audio,110.0,199.99,156.39,21.8,1,201.53,199.27,202.92,201.24,199.27,-44.85,0.7848,4.6,1240,81,12667.59,3757.59,29.66,450,0,Monday,10,0,0,101.42,Direct Web Store
2025-10-13,PROD_ELEC_002,UltraView 27-inch 4K UHD Gaming Monitor,Electronics,Monitors,210.0,349.99,291.89,16.6,1,362.45,368.71,366.49,365.88,362.45,-73.99,0.8053,4.7,890,62,18097.18,5077.18,28.06,280,0,Monday,10,0,0,101.42,Direct Web Store
2025-10-13,PROD_ELEC_003,Vortex Pulse Smartwatch with Heart Rate & GPS,Electronics,Wearables,75.0,149.99,118.64,20.9,1,151.87,148.08,133.83,144.59,133.83,-25.95,0.8865,4.4,2150,69,8186.16,3011.16,36.78,600,0,Monday,10,0,0,101.42,Mobile App
2025-10-13,PROD_ELEC_004,HyperCharge 65W GaN Fast Charger Multi-Port,Electronics,Accessories,14.0,39.99,30.87,22.8,1,40.17,41.83,40.26,40.75,40.17,-9.88,0.7685,4.8,4320,73,2253.51,1231.51,54.65,1200,0,Monday,10,0,0,101.42,Direct Web Store
2025-10-13,PROD_ELEC_005,NovaCast 4K Streaming Media Player HDR,Electronics,Home Entertainment,22.0,49.99,43.64,12.7,1,50.71,48.49,46.37,48.52,46.37,-4.88,0.9411,4.5,3100,58,2531.12,1255.12,49.59,850,0,Monday,10,0,0,101.42,Amazon Marketplace
2025-10-13,PROD_APP_001,AeroFit Men's Breathable Running Performance Jacket,Apparel,Activewear,28.0,69.99,61.66,11.9,1,66.39,63.14,70.99,66.84,63.14,-5.18,0.9766,4.3,640,56,3452.96,1884.96,54.59,520,0,Monday,10,0,0,101.42,Direct Web Store
2025-10-13,PROD_APP_002,Lumina Seamless High-Waist Workout Leggings,Apparel,Activewear,16.0,44.99,35.09,22.0,1,45.81,44.75,48.75,46.44,44.75,-11.35,0.7841,4.7,1820,93,3263.37,1775.37,54.4,940,0,Monday,10,0,0,101.42,Direct Web Store
2025-10-13,PROD_APP_003,Oxford Heritage Slim-Fit Organic Cotton Shirt,Apparel,Casual Wear,22.0,54.99,45.92,16.5,1,50.91,50.7,50.59,50.73,50.59,-4.81,0.9077,4.5,510,58,2663.36,1387.36,52.09,410,0,Monday,10,0,0,101.42,Amazon Marketplace
2025-10-13,PROD_APP_004,ThermalShield Lightweight Down Winter Puffer,Apparel,Outerwear,48.0,119.99,101.39,15.5,1,123.99,123.46,131.3,126.25,123.46,-24.86,0.8212,4.6,980,61,6184.79,3256.79,52.66,310,0,Monday,10,0,0,101.42,Mobile App
2025-10-13,PROD_HOME_001,ChefMaster 8-in-1 Digital Air Fryer & Roaster 6Qt,Home & Kitchen,Kitchen Appliances,45.0,99.99,80.29,19.7,1,104.46,99.69,92.03,98.73,92.03,-18.44,0.8724,4.7,3450,75,6021.75,2646.75,43.95,390,0,Monday,10,0,0,101.42,Mobile App
2025-10-13,PROD_HOME_002,BaristaTouch 15-Bar Espresso & Cappuccino Machine,Home & Kitchen,Coffee Machines,95.0,189.99,156.74,17.5,1,195.14,173.1,162.29,176.84,162.29,-20.1,0.9658,4.5,1120,68,10658.32,4198.32,39.39,210,0,Monday,10,0,0,101.42,Direct Web Store
2025-10-13,PROD_HOME_003,PureBreeze HEPA Smart Air Purifier with Sensor,Home & Kitchen,Home Appliances,55.0,129.99,108.02,16.9,1,125.43,130.81,125.12,127.12,125.12,-19.1,0.8633,4.6,1430,64,6913.28,3393.28,49.08,480,0,Monday,10,0,0,101.42,Mobile App
2025-10-13,PROD_HOME_004,ErgoRest Memory Foam Ergonomic Pillow Pair,Home & Kitchen,Bedding,18.0,49.99,43.19,13.6,1,51.79,50.5,47.1,49.8,47.1,-6.61,0.917,4.4,890,60,2591.4,1511.4,58.32,720,0,Monday,10,0,0,101.42,Amazon Marketplace
2025-10-13,PROD_BEAU_001,Radiance Renewal Peptide & Vitamin C Facial Serum,Health & Beauty,Skincare,8.5,29.99,25.31,15.6,1,31.47,29.5,28.52,29.83,28.52,-4.52,0.8874,4.8,2890,65,1645.15,1092.65,66.42,1100,0,Monday,10,0,0,101.42,Mobile App
2025-10-13,PROD_BEAU_002,SonicShine Ultrasonic Electric Toothbrush Set,Health & Beauty,Oral Care,24.0,59.99,45.89,23.5,1,59.15,55.23,63.74,59.37,55.23,-13.48,0.8309,4.6,1640,69,3166.41,1510.41,47.7,580,0,Monday,10,0,0,101.42,Mobile App
2025-10-13,PROD_BEAU_003,VitalGlow Deep Moisturizing Hydration Complex,Health & Beauty,Skincare,11.0,34.99,27.47,21.5,1,35.16,36.51,32.65,34.77,32.65,-7.3,0.8413,4.5,1210,78,2142.66,1284.66,59.96,870,0,Monday,10,0,0,101.42,Mobile App
2025-10-13,PROD_SPRT_001,TrailBlazer Lightweight Aluminum Trekking Poles,Sports & Outdoors,Outdoor Gear,15.0,39.99,34.75,13.1,1,39.09,38.3,36.95,38.11,36.95,-3.36,0.9405,4.7,780,47,1633.25,928.25,56.83,420,0,Monday,10,0,0,101.42,Mobile App
2025-10-13,PROD_SPRT_002,FlexCore Adjustable Dumbbell Set (5-52.5 lbs),Sports & Outdoors,Fitness,140.0,279.99,235.19,16.0,1,276.76,272.71,281.21,276.89,272.71,-41.7,0.8624,4.8,2340,63,14816.97,5996.97,40.47,160,0,Monday,10,0,0,101.42,Mobile App
2025-10-13,PROD_SPRT_003,HydroShield 32oz Insulated Stainless Steel Bottle,Sports & Outdoors,Hydration,9.0,24.99,21.52,13.9,1,24.81,23.86,28.82,25.83,23.86,-4.31,0.9019,4.9,5600,68,1463.36,851.36,58.18,1500,0,Monday,10,0,0,101.42,Direct Web Store
2025-10-13,PROD_SPRT_004,AeroGlide High-Speed Folding Kick Scooter,Sports & Outdoors,Action Sports,42.0,89.99,69.47,22.8,1,96.0,89.42,85.41,90.28,85.41,-20.81,0.8134,4.4,430,85,5904.95,2334.95,39.54,290,0,Monday,10,0,0,101.42,Direct Web Store
2025-10-14,PROD_ELEC_001,Aura Pro Wireless Noise-Cancelling Headphones,Electronics,Audio,110.0,199.99,171.59,14.2,1,190.48,178.87,193.34,187.56,178.87,-15.97,0.9593,4.6,1240,51,8751.09,3141.09,35.89,450,0,Tuesday,10,0,0,99.92,Mobile App
2025-10-14,PROD_ELEC_002,UltraView 27-inch 4K UHD Gaming Monitor,Electronics,Monitors,210.0,349.99,278.94,20.3,1,355.37,308.64,320.04,328.02,308.64,-49.08,0.9038,4.7,890,65,18131.1,4481.1,24.71,280,0,Tuesday,10,0,0,99.92,Mobile App
2025-10-14,PROD_ELEC_003,Vortex Pulse Smartwatch with Heart Rate & GPS,Electronics,Wearables,75.0,149.99,128.24,14.5,1,149.31,152.18,142.82,148.1,142.82,-19.86,0.8979,4.4,2150,56,7181.44,2981.44,41.52,600,0,Tuesday,10,0,0,99.92,Amazon Marketplace
2025-10-14,PROD_ELEC_004,HyperCharge 65W GaN Fast Charger Multi-Port,Electronics,Accessories,14.0,39.99,31.67,20.8,1,42.09,38.12,44.15,41.45,38.12,-9.78,0.8308,4.8,4320,64,2026.88,1130.88,55.79,1200,0,Tuesday,10,0,0,99.92,Direct Web Store
2025-10-14,PROD_ELEC_005,NovaCast 4K Streaming Media Player HDR,Electronics,Home Entertainment,22.0,49.99,38.14,23.7,1,51.44,44.3,45.73,47.16,44.3,-9.02,0.8609,4.5,3100,56,2135.84,903.84,42.32,850,0,Tuesday,10,0,0,99.92,Direct Web Store
2025-10-14,PROD_APP_001,AeroFit Men's Breathable Running Performance Jacket,Apparel,Activewear,28.0,69.99,58.51,16.4,1,76.28,69.33,64.77,70.13,64.77,-11.62,0.9034,4.3,640,67,3920.17,2044.17,52.14,520,0,Tuesday,10,0,0,99.92,Direct Web Store
2025-10-14,PROD_APP_002,Lumina Seamless High-Waist Workout Leggings,Apparel,Activewear,16.0,44.99,37.43,16.8,1,44.5,40.73,42.39,42.54,40.73,-5.11,0.919,4.7,1820,61,2283.23,1307.23,57.25,940,0,Tuesday,10,0,0,99.92,Mobile App
2025-10-14,PROD_APP_003,Oxford Heritage Slim-Fit Organic Cotton Shirt,Apparel,Casual Wear,22.0,54.99,45.2,17.8,1,55.16,55.22,53.08,54.49,53.08,-9.29,0.8515,4.5,510,64,2892.8,1484.8,51.33,410,0,Tuesday,10,0,0,99.92,Direct Web Store
2025-10-14,PROD_APP_004,ThermalShield Lightweight Down Winter Puffer,Apparel,Outerwear,48.0,119.99,103.19,14.0,1,117.52,127.69,119.12,121.44,117.52,-18.25,0.8781,4.6,980,57,5881.83,3145.83,53.48,310,0,Tuesday,10,0,0,99.92,Direct Web Store
2025-10-14,PROD_HOME_001,ChefMaster 8-in-1 Digital Air Fryer & Roaster 6Qt,Home & Kitchen,Kitchen Appliances,45.0,99.99,89.99,10.0,1,101.57,101.63,100.68,101.29,100.68,-11.3,0.8938,4.7,3450,53,4769.47,2384.47,49.99,390,0,Tuesday,10,0,0,99.92,Mobile App
2025-10-14,PROD_HOME_002,BaristaTouch 15-Bar Espresso & Cappuccino Machine,Home & Kitchen,Coffee Machines,95.0,189.99,150.28,20.9,1,191.56,187.8,178.15,185.84,178.15,-35.56,0.8436,4.5,1120,63,9467.64,3482.64,36.78,210,0,Tuesday,10,0,0,99.92,Mobile App
2025-10-14,PROD_HOME_003,PureBreeze HEPA Smart Air Purifier with Sensor,Home & Kitchen,Home Appliances,55.0,129.99,103.08,20.7,1,135.53,119.63,118.58,124.58,118.58,-21.5,0.8693,4.6,1430,71,7318.68,3413.68,46.64,480,0,Tuesday,10,0,0,99.92,Direct Web Store
2025-10-14,PROD_HOME_004,ErgoRest Memory Foam Ergonomic Pillow Pair,Home & Kitchen,Bedding,18.0,49.99,40.64,18.7,1,51.21,49.56,52.94,51.24,49.56,-10.6,0.82,4.4,890,55,2235.2,1245.2,55.71,720,0,Tuesday,10,0,0,99.92,Mobile App
2025-10-14,PROD_BEAU_001,Radiance Renewal Peptide & Vitamin C Facial Serum,Health & Beauty,Skincare,8.5,29.99,22.85,23.8,1,30.3,29.13,28.49,29.31,28.49,-6.46,0.802,4.8,2890,55,1256.75,789.25,62.8,1100,0,Tuesday,10,0,0,99.92,Amazon Marketplace
2025-10-14,PROD_BEAU_002,SonicShine Ultrasonic Electric Toothbrush Set,Health & Beauty,Oral Care,24.0,59.99,53.99,10.0,1,63.76,58.52,56.32,59.53,56.32,-5.54,0.9586,4.6,1640,42,2267.58,1259.58,55.55,580,0,Tuesday,10,0,0,99.92,Mobile App
2025-10-14,PROD_BEAU_003,VitalGlow Deep Moisturizing Hydration Complex,Health & Beauty,Skincare,11.0,34.99,26.56,24.1,1,34.31,35.03,32.52,33.95,32.52,-7.39,0.8167,4.5,1210,63,1673.28,980.28,58.58,870,0,Tuesday,10,0,0,99.92,Amazon Marketplace
2025-10-14,PROD_SPRT_001,TrailBlazer Lightweight Aluminum Trekking Poles,Sports & Outdoors,Outdoor Gear,15.0,39.99,33.15,17.1,1,38.74,37.45,35.98,37.39,35.98,-4.24,0.9213,4.7,780,61,2022.15,1107.15,54.75,420,0,Tuesday,10,0,0,99.92,Direct Web Store
2025-10-14,PROD_SPRT_002,FlexCore Adjustable Dumbbell Set (5-52.5 lbs),Sports & Outdoors,Fitness,140.0,279.99,238.83,14.7,1,287.89,269.01,258.97,271.96,258.97,-33.13,0.9222,4.8,2340,57,13613.31,5633.31,41.38,160,0,Tuesday,10,0,0,99.92,Mobile App
2025-10-14,PROD_SPRT_003,HydroShield 32oz Insulated Stainless Steel Bottle,Sports & Outdoors,Hydration,9.0,24.99,21.37,14.5,1,25.22,22.97,22.54,23.58,22.54,-2.21,0.9481,4.9,5600,44,940.28,544.28,57.88,1500,0,Tuesday,10,0,0,99.92,Direct Web Store
2025-10-14,PROD_SPRT_004,AeroGlide High-Speed Folding Kick Scooter,Sports & Outdoors,Action Sports,42.0,89.99,67.67,24.8,1,91.52,89.56,87.73,89.6,87.73,-21.93,0.7713,4.4,430,85,5751.95,2181.95,37.93,290,0,Tuesday,10,0,0,99.92,Direct Web Store
2025-10-15,PROD_ELEC_001,Aura Pro Wireless Noise-Cancelling Headphones,Electronics,Audio,110.0,199.99,199.19,0.4,0,192.88,220.63,198.66,204.06,192.88,-4.87,1.0327,4.6,1240,23,4581.37,2051.37,44.78,450,0,Wednesday,10,0,0,101.03,Direct Web Store
2025-10-15,PROD_ELEC_002,UltraView 27-inch 4K UHD Gaming Monitor,Electronics,Monitors,210.0,349.99,332.49,5.0,0,348.31,368.41,326.09,347.6,326.09,-15.11,1.0196,4.7,890,30,9974.7,3674.7,36.84,280,0,Wednesday,10,0,0,101.03,Direct Web Store
2025-10-15,PROD_ELEC_003,Vortex Pulse Smartwatch with Heart Rate & GPS,Electronics,Wearables,75.0,149.99,140.24,6.5,0,152.31,151.34,159.14,154.26,151.34,-14.02,0.9267,4.4,2150,28,3926.72,1826.72,46.52,600,0,Wednesday,10,0,0,101.03,Direct Web Store
2025-10-15,PROD_ELEC_004,HyperCharge 65W GaN Fast Charger Multi-Port,Electronics,Accessories,14.0,39.99,39.91,0.2,0,39.96,37.96,38.35,38.76,37.96,1.15,1.0514,4.8,4320,24,957.84,621.84,64.92,1200,0,Wednesday,10,0,0,101.03,Direct Web Store
2025-10-15,PROD_ELEC_005,NovaCast 4K Streaming Media Player HDR,Electronics,Home Entertainment,22.0,49.99,45.99,8.0,0,51.53,43.47,47.28,47.43,43.47,-1.44,1.058,4.5,3100,23,1057.77,551.77,52.16,850,0,Wednesday,10,0,0,101.03,Amazon Marketplace
2025-10-15,PROD_APP_001,AeroFit Men's Breathable Running Performance Jacket,Apparel,Activewear,28.0,69.99,66.35,5.2,0,71.34,69.07,68.28,69.56,68.28,-3.21,0.9717,4.3,640,43,2853.05,1649.05,57.8,520,0,Wednesday,10,0,0,101.03,Amazon Marketplace
2025-10-15,PROD_APP_002,Lumina Seamless High-Waist Workout Leggings,Apparel,Activewear,16.0,44.99,42.07,6.5,0,46.86,40.04,40.59,42.5,40.04,-0.43,1.0507,4.7,1820,23,967.61,599.61,61.97,940,0,Wednesday,10,0,0,101.03,Direct Web Store
2025-10-15,PROD_APP_003,Oxford Heritage Slim-Fit Organic Cotton Shirt,Apparel,Casual Wear,22.0,54.99,52.41,4.7,0,55.55,52.95,51.29,53.26,51.29,-0.85,1.0218,4.5,510,21,1100.61,638.61,58.02,410,0,Wednesday,10,0,0,101.03,Mobile App
2025-10-15,PROD_APP_004,ThermalShield Lightweight Down Winter Puffer,Apparel,Outerwear,48.0,119.99,116.75,2.7,0,125.43,113.97,120.61,120.0,113.97,-3.25,1.0244,4.6,980,33,3852.75,2268.75,58.89,310,0,Wednesday,10,0,0,101.03,Mobile App
2025-10-15,PROD_HOME_001,ChefMaster 8-in-1 Digital Air Fryer & Roaster 6Qt,Home & Kitchen,Kitchen Appliances,45.0,99.99,94.09,5.9,0,104.38,96.05,104.6,101.68,96.05,-7.59,0.9796,4.7,3450,30,2822.7,1472.7,52.17,390,0,Wednesday,10,0,0,101.03,Direct Web Store
2025-10-15,PROD_HOME_002,BaristaTouch 15-Bar Espresso & Cappuccino Machine,Home & Kitchen,Coffee Machines,95.0,189.99,182.39,4.0,0,203.42,180.97,179.42,187.94,179.42,-5.55,1.0166,4.5,1120,23,4194.97,2009.97,47.91,210,0,Wednesday,10,0,0,101.03,Mobile App
2025-10-15,PROD_HOME_003,PureBreeze HEPA Smart Air Purifier with Sensor,Home & Kitchen,Home Appliances,55.0,129.99,124.66,4.1,0,135.98,119.8,125.52,127.1,119.8,-2.44,1.0406,4.6,1430,27,3365.82,1880.82,55.88,480,0,Wednesday,10,0,0,101.03,Direct Web Store
2025-10-15,PROD_HOME_004,ErgoRest Memory Foam Ergonomic Pillow Pair,Home & Kitchen,Bedding,18.0,49.99,47.24,5.5,0,47.79,50.85,48.58,49.07,47.79,-1.83,0.9885,4.4,890,31,1464.44,906.44,61.9,720,0,Wednesday,10,0,0,101.03,Mobile App
2025-10-15,PROD_BEAU_001,Radiance Renewal Peptide & Vitamin C Facial Serum,Health & Beauty,Skincare,8.5,29.99,27.95,6.8,0,32.1,28.04,24.2,28.11,24.2,-0.16,1.155,4.8,2890,30,838.5,583.5,69.59,1100,0,Wednesday,10,0,0,101.03,Mobile App
2025-10-15,PROD_BEAU_002,SonicShine Ultrasonic Electric Toothbrush Set,Health & Beauty,Oral Care,24.0,59.99,59.69,0.5,0,58.7,58.26,60.57,59.18,58.26,0.51,1.0245,4.6,1640,30,1790.7,1070.7,59.79,580,0,Wednesday,10,0,0,101.03,Amazon Marketplace
2025-10-15,PROD_BEAU_003,VitalGlow Deep Moisturizing Hydration Complex,Health & Beauty,Skincare,11.0,34.99,34.47,1.5,0,35.6,36.23,35.78,35.87,35.6,-1.4,0.9683,4.5,1210,24,827.28,563.28,68.09,870,0,Wednesday,10,0,0,101.03,Amazon Marketplace
2025-10-15,PROD_SPRT_001,TrailBlazer Lightweight Aluminum Trekking Poles,Sports & Outdoors,Outdoor Gear,15.0,39.99,39.67,0.8,0,40.13,37.74,37.73,38.53,37.73,1.14,1.0514,4.7,780,22,872.74,542.74,62.19,420,0,Wednesday,10,0,0,101.03,Mobile App
2025-10-15,PROD_SPRT_002,FlexCore Adjustable Dumbbell Set (5-52.5 lbs),Sports & Outdoors,Fitness,140.0,279.99,262.35,6.3,0,295.51,283.51,261.72,280.25,261.72,-17.9,1.0024,4.8,2340,29,7608.15,3548.15,46.64,160,0,Wednesday,10,0,0,101.03,Direct Web Store
2025-10-15,PROD_SPRT_003,HydroShield 32oz Insulated Stainless Steel Bottle,Sports & Outdoors,Hydration,9.0,24.99,23.12,7.5,0,26.04,26.26,25.27,25.86,25.27,-2.74,0.9149,4.9,5600,35,809.2,494.2,61.07,1500,0,Wednesday,10,0,0,101.03,Mobile App
2025-10-15,PROD_SPRT_004,AeroGlide High-Speed Folding Kick Scooter,Sports & Outdoors,Action Sports,42.0,89.99,82.88,7.9,0,92.78,84.84,72.3,83.31,72.3,-0.43,1.1463,4.4,430,29,2403.52,1185.52,49.32,290,0,Wednesday,10,0,0,101.03,Amazon Marketplace
2025-10-16,PROD_ELEC_001,Aura Pro Wireless Noise-Cancelling Headphones,Electronics,Audio,110.0,199.99,199.59,0.2,0,188.33,204.79,177.8,190.31,177.8,9.28,1.1226,4.6,1240,28,5588.52,2508.52,44.89,450,0,Thursday,10,0,0,99.92,Mobile App
2025-10-16,PROD_ELEC_002,UltraView 27-inch 4K UHD Gaming Monitor,Electronics,Monitors,210.0,349.99,346.14,1.1,0,361.11,310.3,359.57,343.66,310.3,2.48,1.1155,4.7,890,16,5538.24,2178.24,39.33,280,0,Thursday,10,0,0,99.92,Amazon Marketplace
2025-10-16,PROD_ELEC_003,Vortex Pulse Smartwatch with Heart Rate & GPS,Electronics,Wearables,75.0,149.99,142.34,5.1,0,154.01,153.02,160.46,155.83,153.02,-13.49,0.9302,4.4,2150,33,4697.22,2222.22,47.31,600,0,Thursday,10,0,0,99.92,Mobile App
2025-10-16,PROD_ELEC_004,HyperCharge 65W GaN Fast Charger Multi-Port,Electronics,Accessories,14.0,39.99,37.15,7.1,0,41.66,36.18,38.24,38.69,36.18,-1.54,1.0268,4.8,4320,28,1040.2,648.2,62.31,1200,0,Thursday,10,0,0,99.92,Mobile App
2025-10-16,PROD_ELEC_005,NovaCast 4K Streaming Media Player HDR,Electronics,Home Entertainment,22.0,49.99,46.74,6.5,0,47.47,45.5,46.64,46.54,45.5,0.2,1.0273,4.5,3100,32,1495.68,791.68,52.93,850,0,Thursday,10,0,0,99.92,Amazon Marketplace
2025-10-16,PROD_APP_001,AeroFit Men's Breathable Running Performance Jacket,Apparel,Activewear,28.0,69.99,67.12,4.1,0,70.07,70.07,68.85,69.66,68.85,-2.54,0.9749,4.3,640,24,1610.88,938.88,58.28,520,0,Thursday,10,0,0,99.92,Mobile App
2025-10-16,PROD_APP_002,Lumina Seamless High-Waist Workout Leggings,Apparel,Activewear,16.0,44.99,44.63,0.8,0,45.43,48.16,43.8,45.8,43.8,-1.17,1.0189,4.7,1820,28,1249.64,801.64,64.15,940,0,Thursday,10,0,0,99.92,Amazon Marketplace
2025-10-16,PROD_APP_003,Oxford Heritage Slim-Fit Organic Cotton Shirt,Apparel,Casual Wear,22.0,54.99,53.78,2.2,0,57.99,54.5,49.53,54.01,49.53,-0.23,1.0858,4.5,510,18,968.04,572.04,59.09,410,0,Thursday,10,0,0,99.92,Mobile App
2025-10-16,PROD_APP_004,ThermalShield Lightweight Down Winter Puffer,Apparel,Outerwear,48.0,119.99,113.51,5.4,0,122.77,109.11,111.32,114.4,109.11,-0.89,1.0403,4.6,980,23,2610.73,1506.73,57.71,310,0,Thursday,10,0,0,99.92,Amazon Marketplace
